Timestamp,actor,Critic1,critic2,alpha
126.0,"tensor(-1.6002, grad_fn=<MeanBackward0>)","tensor(0.1890, grad_fn=<MseLossBackward0>)","tensor(0.1814, grad_fn=<MseLossBackward0>)","tensor(-0.1293, grad_fn=<NegBackward0>)"
127.0,"tensor(-1.5382, grad_fn=<MeanBackward0>)","tensor(0.1897, grad_fn=<MseLossBackward0>)","tensor(0.1748, grad_fn=<MseLossBackward0>)","tensor(-0.1300, grad_fn=<NegBackward0>)"
128.0,"tensor(-1.6758, grad_fn=<MeanBackward0>)","tensor(0.2352, grad_fn=<MseLossBackward0>)","tensor(0.2172, grad_fn=<MseLossBackward0>)","tensor(-0.1335, grad_fn=<NegBackward0>)"
129.0,"tensor(-1.6290, grad_fn=<MeanBackward0>)","tensor(0.1788, grad_fn=<MseLossBackward0>)","tensor(0.1664, grad_fn=<MseLossBackward0>)","tensor(-0.1324, grad_fn=<NegBackward0>)"
130.0,"tensor(-1.6345, grad_fn=<MeanBackward0>)","tensor(0.1781, grad_fn=<MseLossBackward0>)","tensor(0.1553, grad_fn=<MseLossBackward0>)","tensor(-0.1340, grad_fn=<NegBackward0>)"
131.0,"tensor(-1.5739, grad_fn=<MeanBackward0>)","tensor(0.1973, grad_fn=<MseLossBackward0>)","tensor(0.1846, grad_fn=<MseLossBackward0>)","tensor(-0.1343, grad_fn=<NegBackward0>)"
132.0,"tensor(-1.6339, grad_fn=<MeanBackward0>)","tensor(0.2144, grad_fn=<MseLossBackward0>)","tensor(0.1967, grad_fn=<MseLossBackward0>)","tensor(-0.1371, grad_fn=<NegBackward0>)"
133.0,"tensor(-1.6350, grad_fn=<MeanBackward0>)","tensor(0.1630, grad_fn=<MseLossBackward0>)","tensor(0.1633, grad_fn=<MseLossBackward0>)","tensor(-0.1377, grad_fn=<NegBackward0>)"
134.0,"tensor(-1.5951, grad_fn=<MeanBackward0>)","tensor(0.2876, grad_fn=<MseLossBackward0>)","tensor(0.2721, grad_fn=<MseLossBackward0>)","tensor(-0.1380, grad_fn=<NegBackward0>)"
135.0,"tensor(-1.6748, grad_fn=<MeanBackward0>)","tensor(0.2001, grad_fn=<MseLossBackward0>)","tensor(0.2002, grad_fn=<MseLossBackward0>)","tensor(-0.1387, grad_fn=<NegBackward0>)"
136.0,"tensor(-1.6056, grad_fn=<MeanBackward0>)","tensor(0.2021, grad_fn=<MseLossBackward0>)","tensor(0.1910, grad_fn=<MseLossBackward0>)","tensor(-0.1382, grad_fn=<NegBackward0>)"
137.0,"tensor(-1.6545, grad_fn=<MeanBackward0>)","tensor(0.2421, grad_fn=<MseLossBackward0>)","tensor(0.2297, grad_fn=<MseLossBackward0>)","tensor(-0.1409, grad_fn=<NegBackward0>)"
138.0,"tensor(-1.6971, grad_fn=<MeanBackward0>)","tensor(0.1787, grad_fn=<MseLossBackward0>)","tensor(0.1601, grad_fn=<MseLossBackward0>)","tensor(-0.1415, grad_fn=<NegBackward0>)"
139.0,"tensor(-1.7204, grad_fn=<MeanBackward0>)","tensor(0.2103, grad_fn=<MseLossBackward0>)","tensor(0.2090, grad_fn=<MseLossBackward0>)","tensor(-0.1420, grad_fn=<NegBackward0>)"
140.0,"tensor(-1.7430, grad_fn=<MeanBackward0>)","tensor(0.2230, grad_fn=<MseLossBackward0>)","tensor(0.2226, grad_fn=<MseLossBackward0>)","tensor(-0.1451, grad_fn=<NegBackward0>)"
141.0,"tensor(-1.7602, grad_fn=<MeanBackward0>)","tensor(0.2238, grad_fn=<MseLossBackward0>)","tensor(0.1999, grad_fn=<MseLossBackward0>)","tensor(-0.1459, grad_fn=<NegBackward0>)"
142.0,"tensor(-1.7400, grad_fn=<MeanBackward0>)","tensor(0.2024, grad_fn=<MseLossBackward0>)","tensor(0.1797, grad_fn=<MseLossBackward0>)","tensor(-0.1474, grad_fn=<NegBackward0>)"
143.0,"tensor(-1.7493, grad_fn=<MeanBackward0>)","tensor(0.1987, grad_fn=<MseLossBackward0>)","tensor(0.1784, grad_fn=<MseLossBackward0>)","tensor(-0.1482, grad_fn=<NegBackward0>)"
144.0,"tensor(-1.7602, grad_fn=<MeanBackward0>)","tensor(0.1751, grad_fn=<MseLossBackward0>)","tensor(0.1617, grad_fn=<MseLossBackward0>)","tensor(-0.1472, grad_fn=<NegBackward0>)"
145.0,"tensor(-1.7311, grad_fn=<MeanBackward0>)","tensor(0.1661, grad_fn=<MseLossBackward0>)","tensor(0.1563, grad_fn=<MseLossBackward0>)","tensor(-0.1493, grad_fn=<NegBackward0>)"
146.0,"tensor(-1.6904, grad_fn=<MeanBackward0>)","tensor(0.2077, grad_fn=<MseLossBackward0>)","tensor(0.1830, grad_fn=<MseLossBackward0>)","tensor(-0.1495, grad_fn=<NegBackward0>)"
147.0,"tensor(-1.6429, grad_fn=<MeanBackward0>)","tensor(0.1667, grad_fn=<MseLossBackward0>)","tensor(0.1529, grad_fn=<MseLossBackward0>)","tensor(-0.1501, grad_fn=<NegBackward0>)"
148.0,"tensor(-1.6670, grad_fn=<MeanBackward0>)","tensor(0.1575, grad_fn=<MseLossBackward0>)","tensor(0.1489, grad_fn=<MseLossBackward0>)","tensor(-0.1529, grad_fn=<NegBackward0>)"
149.0,"tensor(-1.6369, grad_fn=<MeanBackward0>)","tensor(0.2481, grad_fn=<MseLossBackward0>)","tensor(0.2446, grad_fn=<MseLossBackward0>)","tensor(-0.1526, grad_fn=<NegBackward0>)"
150.0,"tensor(-1.6763, grad_fn=<MeanBackward0>)","tensor(0.1702, grad_fn=<MseLossBackward0>)","tensor(0.1550, grad_fn=<MseLossBackward0>)","tensor(-0.1540, grad_fn=<NegBackward0>)"
151.0,"tensor(-1.7130, grad_fn=<MeanBackward0>)","tensor(0.2091, grad_fn=<MseLossBackward0>)","tensor(0.1974, grad_fn=<MseLossBackward0>)","tensor(-0.1560, grad_fn=<NegBackward0>)"
152.0,"tensor(-1.6795, grad_fn=<MeanBackward0>)","tensor(0.1501, grad_fn=<MseLossBackward0>)","tensor(0.1425, grad_fn=<MseLossBackward0>)","tensor(-0.1570, grad_fn=<NegBackward0>)"
153.0,"tensor(-1.6535, grad_fn=<MeanBackward0>)","tensor(0.2068, grad_fn=<MseLossBackward0>)","tensor(0.1943, grad_fn=<MseLossBackward0>)","tensor(-0.1584, grad_fn=<NegBackward0>)"
154.0,"tensor(-1.6612, grad_fn=<MeanBackward0>)","tensor(0.2024, grad_fn=<MseLossBackward0>)","tensor(0.1811, grad_fn=<MseLossBackward0>)","tensor(-0.1589, grad_fn=<NegBackward0>)"
155.0,"tensor(-1.7065, grad_fn=<MeanBackward0>)","tensor(0.1709, grad_fn=<MseLossBackward0>)","tensor(0.1664, grad_fn=<MseLossBackward0>)","tensor(-0.1600, grad_fn=<NegBackward0>)"
156.0,"tensor(-1.6536, grad_fn=<MeanBackward0>)","tensor(0.2345, grad_fn=<MseLossBackward0>)","tensor(0.2304, grad_fn=<MseLossBackward0>)","tensor(-0.1604, grad_fn=<NegBackward0>)"
157.0,"tensor(-1.6716, grad_fn=<MeanBackward0>)","tensor(0.2198, grad_fn=<MseLossBackward0>)","tensor(0.1973, grad_fn=<MseLossBackward0>)","tensor(-0.1615, grad_fn=<NegBackward0>)"
158.0,"tensor(-1.6377, grad_fn=<MeanBackward0>)","tensor(0.2120, grad_fn=<MseLossBackward0>)","tensor(0.1894, grad_fn=<MseLossBackward0>)","tensor(-0.1605, grad_fn=<NegBackward0>)"
159.0,"tensor(-1.6753, grad_fn=<MeanBackward0>)","tensor(0.1357, grad_fn=<MseLossBackward0>)","tensor(0.1338, grad_fn=<MseLossBackward0>)","tensor(-0.1633, grad_fn=<NegBackward0>)"
160.0,"tensor(-1.6397, grad_fn=<MeanBackward0>)","tensor(0.1844, grad_fn=<MseLossBackward0>)","tensor(0.1688, grad_fn=<MseLossBackward0>)","tensor(-0.1642, grad_fn=<NegBackward0>)"
161.0,"tensor(-1.6871, grad_fn=<MeanBackward0>)","tensor(0.1952, grad_fn=<MseLossBackward0>)","tensor(0.1799, grad_fn=<MseLossBackward0>)","tensor(-0.1663, grad_fn=<NegBackward0>)"
162.0,"tensor(-1.6273, grad_fn=<MeanBackward0>)","tensor(0.1475, grad_fn=<MseLossBackward0>)","tensor(0.1491, grad_fn=<MseLossBackward0>)","tensor(-0.1672, grad_fn=<NegBackward0>)"
163.0,"tensor(-1.6861, grad_fn=<MeanBackward0>)","tensor(0.1772, grad_fn=<MseLossBackward0>)","tensor(0.1529, grad_fn=<MseLossBackward0>)","tensor(-0.1693, grad_fn=<NegBackward0>)"
164.0,"tensor(-1.6249, grad_fn=<MeanBackward0>)","tensor(0.1668, grad_fn=<MseLossBackward0>)","tensor(0.1521, grad_fn=<MseLossBackward0>)","tensor(-0.1682, grad_fn=<NegBackward0>)"
165.0,"tensor(-1.6200, grad_fn=<MeanBackward0>)","tensor(0.2103, grad_fn=<MseLossBackward0>)","tensor(0.2241, grad_fn=<MseLossBackward0>)","tensor(-0.1705, grad_fn=<NegBackward0>)"
166.0,"tensor(-1.6607, grad_fn=<MeanBackward0>)","tensor(0.1767, grad_fn=<MseLossBackward0>)","tensor(0.1720, grad_fn=<MseLossBackward0>)","tensor(-0.1727, grad_fn=<NegBackward0>)"
167.0,"tensor(-1.5935, grad_fn=<MeanBackward0>)","tensor(0.1436, grad_fn=<MseLossBackward0>)","tensor(0.1430, grad_fn=<MseLossBackward0>)","tensor(-0.1709, grad_fn=<NegBackward0>)"
168.0,"tensor(-1.6255, grad_fn=<MeanBackward0>)","tensor(0.1795, grad_fn=<MseLossBackward0>)","tensor(0.1509, grad_fn=<MseLossBackward0>)","tensor(-0.1733, grad_fn=<NegBackward0>)"
169.0,"tensor(-1.6178, grad_fn=<MeanBackward0>)","tensor(0.1704, grad_fn=<MseLossBackward0>)","tensor(0.1539, grad_fn=<MseLossBackward0>)","tensor(-0.1739, grad_fn=<NegBackward0>)"
170.0,"tensor(-1.6634, grad_fn=<MeanBackward0>)","tensor(0.1741, grad_fn=<MseLossBackward0>)","tensor(0.1660, grad_fn=<MseLossBackward0>)","tensor(-0.1740, grad_fn=<NegBackward0>)"
171.0,"tensor(-1.6367, grad_fn=<MeanBackward0>)","tensor(0.1824, grad_fn=<MseLossBackward0>)","tensor(0.1770, grad_fn=<MseLossBackward0>)","tensor(-0.1742, grad_fn=<NegBackward0>)"
172.0,"tensor(-1.6143, grad_fn=<MeanBackward0>)","tensor(0.1608, grad_fn=<MseLossBackward0>)","tensor(0.1419, grad_fn=<MseLossBackward0>)","tensor(-0.1753, grad_fn=<NegBackward0>)"
173.0,"tensor(-1.7236, grad_fn=<MeanBackward0>)","tensor(0.1801, grad_fn=<MseLossBackward0>)","tensor(0.1812, grad_fn=<MseLossBackward0>)","tensor(-0.1796, grad_fn=<NegBackward0>)"
174.0,"tensor(-1.6853, grad_fn=<MeanBackward0>)","tensor(0.1816, grad_fn=<MseLossBackward0>)","tensor(0.1605, grad_fn=<MseLossBackward0>)","tensor(-0.1790, grad_fn=<NegBackward0>)"
175.0,"tensor(-1.6717, grad_fn=<MeanBackward0>)","tensor(0.1595, grad_fn=<MseLossBackward0>)","tensor(0.1523, grad_fn=<MseLossBackward0>)","tensor(-0.1808, grad_fn=<NegBackward0>)"
176.0,"tensor(-1.6728, grad_fn=<MeanBackward0>)","tensor(0.1824, grad_fn=<MseLossBackward0>)","tensor(0.1683, grad_fn=<MseLossBackward0>)","tensor(-0.1819, grad_fn=<NegBackward0>)"
177.0,"tensor(-1.6774, grad_fn=<MeanBackward0>)","tensor(0.1857, grad_fn=<MseLossBackward0>)","tensor(0.1723, grad_fn=<MseLossBackward0>)","tensor(-0.1838, grad_fn=<NegBackward0>)"
178.0,"tensor(-1.6365, grad_fn=<MeanBackward0>)","tensor(0.1847, grad_fn=<MseLossBackward0>)","tensor(0.1644, grad_fn=<MseLossBackward0>)","tensor(-0.1825, grad_fn=<NegBackward0>)"
179.0,"tensor(-1.5535, grad_fn=<MeanBackward0>)","tensor(0.1660, grad_fn=<MseLossBackward0>)","tensor(0.1663, grad_fn=<MseLossBackward0>)","tensor(-0.1823, grad_fn=<NegBackward0>)"
180.0,"tensor(-1.5730, grad_fn=<MeanBackward0>)","tensor(0.1493, grad_fn=<MseLossBackward0>)","tensor(0.1375, grad_fn=<MseLossBackward0>)","tensor(-0.1842, grad_fn=<NegBackward0>)"
181.0,"tensor(-1.6292, grad_fn=<MeanBackward0>)","tensor(0.1773, grad_fn=<MseLossBackward0>)","tensor(0.1664, grad_fn=<MseLossBackward0>)","tensor(-0.1877, grad_fn=<NegBackward0>)"
182.0,"tensor(-1.5227, grad_fn=<MeanBackward0>)","tensor(0.2015, grad_fn=<MseLossBackward0>)","tensor(0.1985, grad_fn=<MseLossBackward0>)","tensor(-0.1867, grad_fn=<NegBackward0>)"
183.0,"tensor(-1.5294, grad_fn=<MeanBackward0>)","tensor(0.2487, grad_fn=<MseLossBackward0>)","tensor(0.2378, grad_fn=<MseLossBackward0>)","tensor(-0.1873, grad_fn=<NegBackward0>)"
184.0,"tensor(-1.6334, grad_fn=<MeanBackward0>)","tensor(0.1525, grad_fn=<MseLossBackward0>)","tensor(0.1419, grad_fn=<MseLossBackward0>)","tensor(-0.1908, grad_fn=<NegBackward0>)"
185.0,"tensor(-1.6453, grad_fn=<MeanBackward0>)","tensor(0.2084, grad_fn=<MseLossBackward0>)","tensor(0.1971, grad_fn=<MseLossBackward0>)","tensor(-0.1921, grad_fn=<NegBackward0>)"
186.0,"tensor(-1.6388, grad_fn=<MeanBackward0>)","tensor(0.1415, grad_fn=<MseLossBackward0>)","tensor(0.1375, grad_fn=<MseLossBackward0>)","tensor(-0.1898, grad_fn=<NegBackward0>)"
187.0,"tensor(-1.7301, grad_fn=<MeanBackward0>)","tensor(0.1524, grad_fn=<MseLossBackward0>)","tensor(0.1454, grad_fn=<MseLossBackward0>)","tensor(-0.1932, grad_fn=<NegBackward0>)"
188.0,"tensor(-1.6396, grad_fn=<MeanBackward0>)","tensor(0.1769, grad_fn=<MseLossBackward0>)","tensor(0.1712, grad_fn=<MseLossBackward0>)","tensor(-0.1919, grad_fn=<NegBackward0>)"
189.0,"tensor(-1.6938, grad_fn=<MeanBackward0>)","tensor(0.1924, grad_fn=<MseLossBackward0>)","tensor(0.1838, grad_fn=<MseLossBackward0>)","tensor(-0.1937, grad_fn=<NegBackward0>)"
190.0,"tensor(-1.7300, grad_fn=<MeanBackward0>)","tensor(0.1952, grad_fn=<MseLossBackward0>)","tensor(0.1936, grad_fn=<MseLossBackward0>)","tensor(-0.1944, grad_fn=<NegBackward0>)"
191.0,"tensor(-1.6740, grad_fn=<MeanBackward0>)","tensor(0.1744, grad_fn=<MseLossBackward0>)","tensor(0.1751, grad_fn=<MseLossBackward0>)","tensor(-0.1958, grad_fn=<NegBackward0>)"
192.0,"tensor(-1.6475, grad_fn=<MeanBackward0>)","tensor(0.1404, grad_fn=<MseLossBackward0>)","tensor(0.1401, grad_fn=<MseLossBackward0>)","tensor(-0.1985, grad_fn=<NegBackward0>)"
193.0,"tensor(-1.6439, grad_fn=<MeanBackward0>)","tensor(0.1447, grad_fn=<MseLossBackward0>)","tensor(0.1231, grad_fn=<MseLossBackward0>)","tensor(-0.1992, grad_fn=<NegBackward0>)"
194.0,"tensor(-1.6459, grad_fn=<MeanBackward0>)","tensor(0.1216, grad_fn=<MseLossBackward0>)","tensor(0.1187, grad_fn=<MseLossBackward0>)","tensor(-0.2002, grad_fn=<NegBackward0>)"
195.0,"tensor(-1.6216, grad_fn=<MeanBackward0>)","tensor(0.1481, grad_fn=<MseLossBackward0>)","tensor(0.1385, grad_fn=<MseLossBackward0>)","tensor(-0.1995, grad_fn=<NegBackward0>)"
196.0,"tensor(-1.5909, grad_fn=<MeanBackward0>)","tensor(0.1580, grad_fn=<MseLossBackward0>)","tensor(0.1494, grad_fn=<MseLossBackward0>)","tensor(-0.2000, grad_fn=<NegBackward0>)"
197.0,"tensor(-1.6585, grad_fn=<MeanBackward0>)","tensor(0.1323, grad_fn=<MseLossBackward0>)","tensor(0.1208, grad_fn=<MseLossBackward0>)","tensor(-0.2053, grad_fn=<NegBackward0>)"
198.0,"tensor(-1.6640, grad_fn=<MeanBackward0>)","tensor(0.1744, grad_fn=<MseLossBackward0>)","tensor(0.1661, grad_fn=<MseLossBackward0>)","tensor(-0.2034, grad_fn=<NegBackward0>)"
199.0,"tensor(-1.6892, grad_fn=<MeanBackward0>)","tensor(0.1372, grad_fn=<MseLossBackward0>)","tensor(0.1370, grad_fn=<MseLossBackward0>)","tensor(-0.2056, grad_fn=<NegBackward0>)"
200.0,"tensor(-1.6954, grad_fn=<MeanBackward0>)","tensor(0.2376, grad_fn=<MseLossBackward0>)","tensor(0.2289, grad_fn=<MseLossBackward0>)","tensor(-0.2058, grad_fn=<NegBackward0>)"
201.0,"tensor(-1.7292, grad_fn=<MeanBackward0>)","tensor(0.1499, grad_fn=<MseLossBackward0>)","tensor(0.1456, grad_fn=<MseLossBackward0>)","tensor(-0.2061, grad_fn=<NegBackward0>)"
202.0,"tensor(-1.6634, grad_fn=<MeanBackward0>)","tensor(0.1336, grad_fn=<MseLossBackward0>)","tensor(0.1231, grad_fn=<MseLossBackward0>)","tensor(-0.2085, grad_fn=<NegBackward0>)"
203.0,"tensor(-1.7072, grad_fn=<MeanBackward0>)","tensor(0.1839, grad_fn=<MseLossBackward0>)","tensor(0.1626, grad_fn=<MseLossBackward0>)","tensor(-0.2086, grad_fn=<NegBackward0>)"
204.0,"tensor(-1.6612, grad_fn=<MeanBackward0>)","tensor(0.2085, grad_fn=<MseLossBackward0>)","tensor(0.1976, grad_fn=<MseLossBackward0>)","tensor(-0.2082, grad_fn=<NegBackward0>)"
205.0,"tensor(-1.6983, grad_fn=<MeanBackward0>)","tensor(0.2243, grad_fn=<MseLossBackward0>)","tensor(0.2239, grad_fn=<MseLossBackward0>)","tensor(-0.2097, grad_fn=<NegBackward0>)"
206.0,"tensor(-1.6926, grad_fn=<MeanBackward0>)","tensor(0.1433, grad_fn=<MseLossBackward0>)","tensor(0.1421, grad_fn=<MseLossBackward0>)","tensor(-0.2108, grad_fn=<NegBackward0>)"
207.0,"tensor(-1.6715, grad_fn=<MeanBackward0>)","tensor(0.2326, grad_fn=<MseLossBackward0>)","tensor(0.2144, grad_fn=<MseLossBackward0>)","tensor(-0.2148, grad_fn=<NegBackward0>)"
208.0,"tensor(-1.6652, grad_fn=<MeanBackward0>)","tensor(0.1636, grad_fn=<MseLossBackward0>)","tensor(0.1534, grad_fn=<MseLossBackward0>)","tensor(-0.2168, grad_fn=<NegBackward0>)"
209.0,"tensor(-1.6343, grad_fn=<MeanBackward0>)","tensor(0.1692, grad_fn=<MseLossBackward0>)","tensor(0.1505, grad_fn=<MseLossBackward0>)","tensor(-0.2151, grad_fn=<NegBackward0>)"
210.0,"tensor(-1.6035, grad_fn=<MeanBackward0>)","tensor(0.1704, grad_fn=<MseLossBackward0>)","tensor(0.1679, grad_fn=<MseLossBackward0>)","tensor(-0.2142, grad_fn=<NegBackward0>)"
211.0,"tensor(-1.6851, grad_fn=<MeanBackward0>)","tensor(0.1630, grad_fn=<MseLossBackward0>)","tensor(0.1586, grad_fn=<MseLossBackward0>)","tensor(-0.2174, grad_fn=<NegBackward0>)"
212.0,"tensor(-1.6861, grad_fn=<MeanBackward0>)","tensor(0.1434, grad_fn=<MseLossBackward0>)","tensor(0.1423, grad_fn=<MseLossBackward0>)","tensor(-0.2183, grad_fn=<NegBackward0>)"
213.0,"tensor(-1.6683, grad_fn=<MeanBackward0>)","tensor(0.2339, grad_fn=<MseLossBackward0>)","tensor(0.2157, grad_fn=<MseLossBackward0>)","tensor(-0.2169, grad_fn=<NegBackward0>)"
214.0,"tensor(-1.7213, grad_fn=<MeanBackward0>)","tensor(0.1568, grad_fn=<MseLossBackward0>)","tensor(0.1597, grad_fn=<MseLossBackward0>)","tensor(-0.2208, grad_fn=<NegBackward0>)"
215.0,"tensor(-1.7298, grad_fn=<MeanBackward0>)","tensor(0.1640, grad_fn=<MseLossBackward0>)","tensor(0.1575, grad_fn=<MseLossBackward0>)","tensor(-0.2219, grad_fn=<NegBackward0>)"
216.0,"tensor(-1.7497, grad_fn=<MeanBackward0>)","tensor(0.1589, grad_fn=<MseLossBackward0>)","tensor(0.1641, grad_fn=<MseLossBackward0>)","tensor(-0.2218, grad_fn=<NegBackward0>)"
217.0,"tensor(-1.7390, grad_fn=<MeanBackward0>)","tensor(0.1590, grad_fn=<MseLossBackward0>)","tensor(0.1564, grad_fn=<MseLossBackward0>)","tensor(-0.2246, grad_fn=<NegBackward0>)"
218.0,"tensor(-1.6797, grad_fn=<MeanBackward0>)","tensor(0.1803, grad_fn=<MseLossBackward0>)","tensor(0.1856, grad_fn=<MseLossBackward0>)","tensor(-0.2244, grad_fn=<NegBackward0>)"
219.0,"tensor(-1.6717, grad_fn=<MeanBackward0>)","tensor(0.1537, grad_fn=<MseLossBackward0>)","tensor(0.1653, grad_fn=<MseLossBackward0>)","tensor(-0.2246, grad_fn=<NegBackward0>)"
220.0,"tensor(-1.6430, grad_fn=<MeanBackward0>)","tensor(0.1441, grad_fn=<MseLossBackward0>)","tensor(0.1323, grad_fn=<MseLossBackward0>)","tensor(-0.2278, grad_fn=<NegBackward0>)"
221.0,"tensor(-1.6187, grad_fn=<MeanBackward0>)","tensor(0.1802, grad_fn=<MseLossBackward0>)","tensor(0.1617, grad_fn=<MseLossBackward0>)","tensor(-0.2268, grad_fn=<NegBackward0>)"
222.0,"tensor(-1.5610, grad_fn=<MeanBackward0>)","tensor(0.1451, grad_fn=<MseLossBackward0>)","tensor(0.1324, grad_fn=<MseLossBackward0>)","tensor(-0.2251, grad_fn=<NegBackward0>)"
223.0,"tensor(-1.6034, grad_fn=<MeanBackward0>)","tensor(0.1445, grad_fn=<MseLossBackward0>)","tensor(0.1502, grad_fn=<MseLossBackward0>)","tensor(-0.2294, grad_fn=<NegBackward0>)"
224.0,"tensor(-1.6223, grad_fn=<MeanBackward0>)","tensor(0.1918, grad_fn=<MseLossBackward0>)","tensor(0.1865, grad_fn=<MseLossBackward0>)","tensor(-0.2303, grad_fn=<NegBackward0>)"
225.0,"tensor(-1.6466, grad_fn=<MeanBackward0>)","tensor(0.1350, grad_fn=<MseLossBackward0>)","tensor(0.1324, grad_fn=<MseLossBackward0>)","tensor(-0.2301, grad_fn=<NegBackward0>)"
226.0,"tensor(-1.6274, grad_fn=<MeanBackward0>)","tensor(0.1984, grad_fn=<MseLossBackward0>)","tensor(0.1947, grad_fn=<MseLossBackward0>)","tensor(-0.2319, grad_fn=<NegBackward0>)"
227.0,"tensor(-1.5529, grad_fn=<MeanBackward0>)","tensor(0.1531, grad_fn=<MseLossBackward0>)","tensor(0.1393, grad_fn=<MseLossBackward0>)","tensor(-0.2307, grad_fn=<NegBackward0>)"
228.0,"tensor(-1.6108, grad_fn=<MeanBackward0>)","tensor(0.1663, grad_fn=<MseLossBackward0>)","tensor(0.1563, grad_fn=<MseLossBackward0>)","tensor(-0.2338, grad_fn=<NegBackward0>)"
229.0,"tensor(-1.6454, grad_fn=<MeanBackward0>)","tensor(0.1207, grad_fn=<MseLossBackward0>)","tensor(0.1199, grad_fn=<MseLossBackward0>)","tensor(-0.2364, grad_fn=<NegBackward0>)"
230.0,"tensor(-1.6153, grad_fn=<MeanBackward0>)","tensor(0.1171, grad_fn=<MseLossBackward0>)","tensor(0.1096, grad_fn=<MseLossBackward0>)","tensor(-0.2345, grad_fn=<NegBackward0>)"
231.0,"tensor(-1.6911, grad_fn=<MeanBackward0>)","tensor(0.1682, grad_fn=<MseLossBackward0>)","tensor(0.1595, grad_fn=<MseLossBackward0>)","tensor(-0.2396, grad_fn=<NegBackward0>)"
232.0,"tensor(-1.7026, grad_fn=<MeanBackward0>)","tensor(0.1471, grad_fn=<MseLossBackward0>)","tensor(0.1442, grad_fn=<MseLossBackward0>)","tensor(-0.2401, grad_fn=<NegBackward0>)"
233.0,"tensor(-1.6474, grad_fn=<MeanBackward0>)","tensor(0.1329, grad_fn=<MseLossBackward0>)","tensor(0.1358, grad_fn=<MseLossBackward0>)","tensor(-0.2404, grad_fn=<NegBackward0>)"
234.0,"tensor(-1.5847, grad_fn=<MeanBackward0>)","tensor(0.1703, grad_fn=<MseLossBackward0>)","tensor(0.1711, grad_fn=<MseLossBackward0>)","tensor(-0.2392, grad_fn=<NegBackward0>)"
235.0,"tensor(-1.7399, grad_fn=<MeanBackward0>)","tensor(0.1487, grad_fn=<MseLossBackward0>)","tensor(0.1421, grad_fn=<MseLossBackward0>)","tensor(-0.2430, grad_fn=<NegBackward0>)"
236.0,"tensor(-1.6604, grad_fn=<MeanBackward0>)","tensor(0.1506, grad_fn=<MseLossBackward0>)","tensor(0.1506, grad_fn=<MseLossBackward0>)","tensor(-0.2440, grad_fn=<NegBackward0>)"
237.0,"tensor(-1.6752, grad_fn=<MeanBackward0>)","tensor(0.1220, grad_fn=<MseLossBackward0>)","tensor(0.1138, grad_fn=<MseLossBackward0>)","tensor(-0.2430, grad_fn=<NegBackward0>)"
238.0,"tensor(-1.6954, grad_fn=<MeanBackward0>)","tensor(0.1479, grad_fn=<MseLossBackward0>)","tensor(0.1419, grad_fn=<MseLossBackward0>)","tensor(-0.2491, grad_fn=<NegBackward0>)"
239.0,"tensor(-1.6379, grad_fn=<MeanBackward0>)","tensor(0.1934, grad_fn=<MseLossBackward0>)","tensor(0.1822, grad_fn=<MseLossBackward0>)","tensor(-0.2455, grad_fn=<NegBackward0>)"
240.0,"tensor(-1.6322, grad_fn=<MeanBackward0>)","tensor(0.1485, grad_fn=<MseLossBackward0>)","tensor(0.1294, grad_fn=<MseLossBackward0>)","tensor(-0.2475, grad_fn=<NegBackward0>)"
241.0,"tensor(-1.6665, grad_fn=<MeanBackward0>)","tensor(0.1669, grad_fn=<MseLossBackward0>)","tensor(0.1569, grad_fn=<MseLossBackward0>)","tensor(-0.2479, grad_fn=<NegBackward0>)"
242.0,"tensor(-1.6330, grad_fn=<MeanBackward0>)","tensor(0.1363, grad_fn=<MseLossBackward0>)","tensor(0.1337, grad_fn=<MseLossBackward0>)","tensor(-0.2462, grad_fn=<NegBackward0>)"
243.0,"tensor(-1.7183, grad_fn=<MeanBackward0>)","tensor(0.1749, grad_fn=<MseLossBackward0>)","tensor(0.1639, grad_fn=<MseLossBackward0>)","tensor(-0.2525, grad_fn=<NegBackward0>)"
244.0,"tensor(-1.6383, grad_fn=<MeanBackward0>)","tensor(0.1499, grad_fn=<MseLossBackward0>)","tensor(0.1442, grad_fn=<MseLossBackward0>)","tensor(-0.2468, grad_fn=<NegBackward0>)"
245.0,"tensor(-1.6659, grad_fn=<MeanBackward0>)","tensor(0.1630, grad_fn=<MseLossBackward0>)","tensor(0.1604, grad_fn=<MseLossBackward0>)","tensor(-0.2497, grad_fn=<NegBackward0>)"
246.0,"tensor(-1.6623, grad_fn=<MeanBackward0>)","tensor(0.1299, grad_fn=<MseLossBackward0>)","tensor(0.1178, grad_fn=<MseLossBackward0>)","tensor(-0.2522, grad_fn=<NegBackward0>)"
247.0,"tensor(-1.7188, grad_fn=<MeanBackward0>)","tensor(0.1500, grad_fn=<MseLossBackward0>)","tensor(0.1460, grad_fn=<MseLossBackward0>)","tensor(-0.2563, grad_fn=<NegBackward0>)"
248.0,"tensor(-1.6662, grad_fn=<MeanBackward0>)","tensor(0.1530, grad_fn=<MseLossBackward0>)","tensor(0.1399, grad_fn=<MseLossBackward0>)","tensor(-0.2535, grad_fn=<NegBackward0>)"
